822782; 0.23029655; 23226; 
822783; 0.9807012; 689365; 
822784; 0.9248425; 132557; 
822785; 0.87948275; 843374; 
822786; 0.084836245; 810178; 
822787; 0.29533; 448207; 
822788; 0.61248195; 776094; 
822789; 0.27324945; 927152; 
822790; 0.024852097; 9336; 
822791; 0.2225939; 781130; 
822792; 0.22073424; 772702; 
822793; 0.93658084; 897608; 
822794; 0.6681277; 102932; 
822795; 0.113024294; 608602; 
822796; 0.5425777; 172860; 
822797; 0.82434535; 188649; 
822798; 0.41222525; 399889; 
822799; 0.4565096; 202661; 
822800; 0.8336015; 852365; 
822801; 0.7470042; 662777; 
822802; 0.6039228; 450347; 
822803; 0.8702504; 391712; 
822804; 0.6502263; 928327; 
822805; 0.6670329; 528209; 
822806; 0.44048327; 225377; 
822807; 0.4177972; 628566; 
822808; 0.022372663; 315328; 
822809; 0.29635018; 150843; 
822810; 0.055299997; 534771; 
822811; 0.29203767; 640417; 
822812; 0.55228066; 429618; 
822813; 0.889438; 341618; 
822814; 0.12034702; 693988; 
822815; 0.78269655; 386414; 
822816; 0.7391955; 169338; 
822817; 0.96765685; 505572; 
822818; 0.083994865; 463288; 
822819; 0.49285614; 320829; 
822820; 0.9438896; 772244; 
822821; 0.20733106; 394099; 
822822; 0.85513526; 8759; 
822823; 0.9692008; 210271; 
822824; 0.927499; 337120; 
822825; 0.87749803; 643631; 
822826; 0.34319168; 671848; 
822827; 0.2671336; 119606; 
822828; 0.8259122; 221152; 
822829; 0.022787452; 726109; 
822830; 0.76847446; 118358; 
822831; 0.48461056; 780215; 
822832; 0.7539546; 29559; 
822833; 0.05271542; 341299; 
822834; 0.068472445; 9166; 
822835; 0.96747965; 745706; 
822836; 0.97287124; 5098; 
822837; 0.5207493; 424536; 
822838; 0.043056667; 602078; 
822839; 0.7143113; 753128; 
822840; 0.7001178; 899298; 
822841; 0.65481895; 820648; 
822842; 0.10520315; 447127; 
822843; 0.49014896; 247772; 
822844; 0.1922279; 360040; 
822845; 0.6355218; 363054; 
822846; 0.6337254; 597004; 
822847; 0.29630524; 547715; 
822848; 0.68953127; 809576; 
822849; 0.709087; 348584; 
822850; 0.9606401; 564880; 
822851; 0.13727468; 300267; 
822852; 0.17575818; 288046; 
822853; 0.96923596; 664262; 
822854; 0.9681718; 29883; 
822855; 0.47602838; 206967; 
822856; 0.6760696; 858603; 
822857; 0.045397818; 611691; 
822858; 0.1190359; 217190; 
822859; 0.37540233; 569880; 
822860; 0.99381286; 656560; 
822861; 0.9943058; 278250; 
822862; 0.4985214; 614185; 
822863; 0.085985124; 662997; 
822864; 0.36930972; 759408; 
822865; 0.40782273; 220233; 
822866; 0.108027875; 923235; 
822867; 0.7598574; 635140; 
822868; 0.5332417; 813634; 
822869; 0.12191528; 884609; 
822870; 0.21709418; 387762; 
822871; 0.044730484; 338446; 
822872; 0.02270466; 728349; 
822873; 0.94001293; 460539; 
822874; 0.054589212; 677302; 
822875; 0.5444755; 861614; 
822876; 0.42976362; 863770; 
822877; 0.4685635; 25428; 
822878; 0.49961716; 993426; 
822879; 0.51973206; 896498; 
822880; 0.4603452; 11445; 
822881; 0.50341123; 514841; 
822882; 0.71882397; 393963; 
822883; 0.7462285; 251256; 
822884; 0.29556423; 678412; 
822885; 0.4027002; 516235; 
822886; 0.88917243; 932262; 
822887; 0.14864254; 233778; 
822888; 0.7680883; 303326; 
822889; 0.5353194; 434780; 
822890; 0.24388832; 947373; 
822891; 0.6842762; 475490; 
822892; 0.2929011; 142028; 
822893; 0.20348299; 464112; 
822894; 0.6841613; 119339; 
822895; 0.9635138; 269982; 
822896; 0.32483488; 347994; 
822897; 0.40385294; 665949; 
822898; 0.110317826; 726411; 
822899; 0.26297635; 81356; 
822900; 0.3544988; 678574; 
822901; 0.41368753; 805674; 
822902; 0.4435658; 99004; 
822903; 0.9124846; 403046; 
822904; 0.099737704; 136272; 
822905; 0.4668144; 635155; 
822906; 0.033043385; 54255; 
822907; 0.5183823; 560503; 
822908; 0.60151505; 523112; 
822909; 0.71880144; 763010; 
822910; 0.77278847; 703831; 
822911; 0.12347263; 311068; 
822912; 0.3911203; 665539; 
822913; 0.2915159; 5015; 
822914; 0.78937554; 586919; 
822915; 0.1977619; 561220; 
822916; 0.75985855; 106958; 
822917; 0.43433398; 839393; 
822918; 0.0033524632; 772567; 
822919; 0.30440176; 424176; 
822920; 0.43288952; 229144; 
822921; 0.74258345; 751267; 
822922; 0.21624023; 101279; 
822923; 0.39166665; 871347; 
822924; 0.62564; 377428; 
822925; 0.93337184; 945615; 
822926; 0.62974256; 93242; 
822927; 0.92449665; 907634; 
822928; 0.5442206; 164948; 
822929; 0.89477265; 121805; 
822930; 0.8649455; 339620; 
822931; 0.4880842; 416100; 
822932; 0.88053817; 162383; 
822933; 0.59641325; 857077; 
822934; 0.61666834; 549980; 
822935; 0.07117534; 639442; 
822936; 0.74829906; 321243; 
822937; 0.9778282; 145744; 
822938; 0.051761806; 866850; 
822939; 0.96820396; 967512; 
822940; 0.80786145; 429875; 
822941; 0.11551082; 243098; 
822942; 0.94003135; 341881; 
822943; 0.12707108; 830946; 
822944; 0.035897315; 140273; 
822945; 0.8104184; 656835; 
822946; 0.29259604; 414630; 
822947; 0.81332797; 806063; 
